row_number,company_name,cin,category,state,aum_cr,raw_url,search_source,outcome,score,evidence,validated_url,reject_reason,timestamp
6001,Privy Capital Limited ( formerly known as LFS Securities Limited ),,,,N/A,https://www.privy.com/,direct_domain,REVIEW_REQUIRED,50,"Corporate email @privy.com | Ownership signals: ['about us', 'privacy policy', 'terms of service'] | Industry keyword: 'rbi' | LinkedIn company page linked",,,2026-02-15T09:44:21.675863
6002,Prix Mercantiles Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:44:24.222379
6003,Priya Finance Company Pvt Ltd,,,,N/A,https://priya.ai/,direct_domain,FALSE_MATCH,10,Industry keyword: 'emi',,Insufficient evidence (score 10/100),2026-02-15T09:44:34.707291
6004,Priya Financial Services Private Limited,,,,N/A,https://priya-financialservices.com/,serper,REVIEW_REQUIRED,57,Company name on page (100% match) | Partial ownership signals: ['our team'] | Industry keyword: 'financial services' | Company name in title (100%),,,2026-02-15T09:44:39.832632
6005,Priya Nivesh (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:45:09.478889
6006,Priya Purnima  Credit (P) Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:45:18.242405
6007,Priya Purnima Investments Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:45:25.925943
6008,Priya Vinimay (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:45:33.792709
6009,Priya Viniyog Pvt. Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:45:40.977831
6010,Priyadrashini Investment & Finance Company Private Limited,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:45:49.579217
6011,Priyamvada Finvest (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:45:57.212546
6012,Priyanka Finance Private Limited,,,,N/A,https://www.priyanka.in/,direct_domain,REVIEW_REQUIRED,40,Company name on page (100% match) | Company name in title (84%),,,2026-02-15T09:46:05.871451
6013,Pro Fin Capital Services Limited,,,,N/A,https://www.profin.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:46:10.627565
6014,Probuild Trexim Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:46:14.036988
6015,Procal Dealcomm (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:46:22.531340
6016,Procheta Consultants (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:46:29.760124
6017,Procon Financial & Investment Pvt Ltd,,,,N/A,https://www.proconconsulting.com,direct_domain,REVIEW_REQUIRED,55,"Company name on page (100% match) | Ownership signals: ['about us', 'our team', 'careers'] | LinkedIn company page linked",,,2026-02-15T09:46:37.366993
6018,Procton Commerce (P) Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:46:50.003394
6019,Procton Enterprises  Pvt.  Ltd.,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:46:57.531300
6020,Proctor Prathisthan & Trading Pvt Ltd,,,,N/A,,,URL_NOT_FOUND,0,,,,2026-02-15T09:47:07.257624
6021,Prodigee Finance Limited,,,,N/A,https://www.prodigee.com/,direct_domain,FALSE_MATCH,0,,,HTTP 432,2026-02-15T09:47:15.079248
6022,Profectus Capital Pvt. Ltd.,,,,N/A,https://www.profectus.com/,direct_domain,FALSE_MATCH,17,"Partial ownership signals: ['contact us', 'login'] | Industry keyword: 'investment'",,Insufficient evidence (score 17/100),2026-02-15T09:47:20.801987
6023,Professional Investment & Securities Limited,,,,N/A,https://www.professionalsecurities.com/,direct_domain,FALSE_MATCH,0,,,Insufficient evidence (score 0/100),2026-02-15T09:47:27.774776
